Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1162,85,0,159,0,0,6059,55481,21,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41945.0,52108.0,35063.0,14493.0,2.0,35585.0,29231.0,26290.0,29487.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,50415.0,34092.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4342,85,1206,318,2,2,33402,8818,0,2,0.0,78.0,1.0,1.0,1.0,1.0,64.0,23.0,116.0,41.0,82836.0,80315.0,15129.0,0.0,22380.0,5211.0,1.0,1.0,0.0,0.0,0.0,8556.0,13809.0,0.0,8707.0,8818.0,0,0,0,0,0,2,0.0,81216.0,23.0,65.0,350.0,566.0,650.0,0,0,0,0,0,0,0,0,0.0,405.0,0.0,113.0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130,85,211,68,7,1,1721,39770,7,9,230.0,371.0,133.0,1.0,559.0,1068.0,229.0,0.0,4087.0,6106.0,61715.65934,43653.32883,50205.23148,46667.15149,24422.28986,28908.0,18400.80067,42620.2082,42549.21412,32517.10198,119.5924634,16243.67541,10162.42361,4831.113428,16128.69702,5.0,0,0,0,0,30,45,37068.06687,45614.73213,0.0,215.0,3633.0,8305.0,8556.0,0,1,0,0,0,0,0,0,1.0,3466.0,513.0,3334.0,0,0,0,0,0,0,7,229,8,370,0,39,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3853,85,640,318,2,2,14070,71611,2,1,47.0,24.0,22.0,23.0,234.0,1.0,25.0,25.0,51.0,0.0,27934.0,10607.0,84126.0,58691.0,52425.0,18782.0,41575.0,63430.0,0.0,50788.0,11218.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,10718.0,18045.0,25.0,22.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,252.0,230.0,49.0,0,0,0,0,0,0,2,46,0,24,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2551,85,633,317,2,2,13953,75221,3,1,43.0,7.0,5.0,6.0,116.0,1.0,8.0,8.0,23.0,0.0,10267.0,24116.0,70173.0,63732.0,47513.0,7893.0,49976.0,52624.0,49823.0,46258.0,2693.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,4,1,24575.0,14332.0,8.0,5.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,114.0,22.0,0,0,0,0,0,0,3,42,0,7,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4540,85,1427,318,2,2,18689,2064,0,2,0.0,40.0,1.0,1.0,1.0,1.0,35.0,8.0,49.0,9.0,87550.0,91229.0,5245.0,0.0,69209.0,30317.0,1.0,1.0,0.0,0.0,0.0,1865.0,28701.0,0.0,1825.0,2032.0,0,0,0,0,0,2,0.0,88880.0,8.0,33.0,150.0,304.0,316.0,0,0,0,0,0,0,0,0,0.0,239.0,0.0,48.0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3185,85,1394,317,2,2,38896,78738,3,1,71.0,18.0,16.0,17.0,209.0,1.0,19.0,19.0,40.0,0.0,29425.0,20486.0,73688.0,66818.0,50035.0,12396.0,52638.0,55262.0,50601.0,48741.0,4442.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,4,1,21070.0,10815.0,19.0,16.0,152.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,154.0,206.0,39.0,0,0,0,0,0,0,3,70,0,18,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3142,85,1343,317,7,2,22953,32371,12,16,689.0,593.0,195.0,11.0,2730.0,3534.0,215.0,2.0,1783.0,2302.0,102584.0,81906.0,8046.0,6572.0,66245.0,12763.0,13431.0,4855.0,4290.0,6797.0,48.0,22946.0,9813.0,2898.0,14341.0,2.0,0,0,0,0,17,26,74863.0,75534.0,2.0,200.0,4338.0,4226.0,4448.0,0,0,0,0,0,0,0,0,1.0,3734.0,2239.0,1511.0,0,0,0,0,0,0,12,688,15,592,0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
336,85,198,95,7,1,37793,61192,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7656.0,89534.0,0.0,60750.0,25358.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,3,3,5371.0,28458.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3977,85,790,318,2,2,9621,72139,2,1,31.0,12.0,10.0,11.0,152.0,1.0,13.0,13.0,32.0,0.0,10557.0,10079.0,84654.0,57922.0,52302.0,19435.0,41453.0,63308.0,0.0,50666.0,11096.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,10190.0,17517.0,13.0,10.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,119.0,150.0,31.0,0,0,0,0,0,0,2,30,0,12,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3644,85,386,318,2,2,28926,73809,2,1,31.0,12.0,10.0,11.0,152.0,1.0,13.0,13.0,32.0,0.0,9610.0,8580.0,86167.0,59852.0,55144.0,21051.0,43292.0,65050.0,0.0,53455.0,12835.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,8676.0,15846.0,13.0,10.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,119.0,150.0,31.0,0,0,0,0,0,0,2,30,0,12,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2541,85,620,317,2,2,29348,82354,3,1,43.0,7.0,5.0,6.0,116.0,1.0,8.0,8.0,23.0,0.0,7620.0,17171.0,76820.0,70282.0,51837.0,12507.0,53845.0,56300.0,52526.0,50204.0,4482.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,17938.0,7199.0,8.0,5.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,114.0,22.0,0,0,0,0,0,0,3,42,0,7,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1388,85,172,175,9,2,1976,22,1,1,116.0,85.0,58.0,41.0,2559.0,1.0,94.0,42.0,197.0,0.0,107846.0,94253.0,64.0,0.0,32920.0,15497.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,80884.0,91335.0,42.0,96.0,539.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,1113.0,2099.0,193.0,0,0,0,0,0,0,1,115,0,85,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3666,85,412,318,2,2,16722,71842,2,1,39.0,18.0,16.0,17.0,209.0,1.0,19.0,19.0,40.0,0.0,19679.65724,10375.92013,84357.07987,58091.25964,52238.16975,19198.91012,41389.16975,63244.16975,0.0,50602.16975,11032.16975,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,10486.92013,17813.92013,19.0,16.0,152.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,191.0,206.0,39.0,0,0,0,0,0,0,2,38,0,18,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3709,85,458,318,2,2,24679,1603,0,2,0.0,61.0,1.0,1.0,1.0,1.0,59.0,8.0,86.0,43.0,96858.0,91755.0,4451.0,0.0,67557.0,29787.0,1.0,1.0,0.0,0.0,0.0,1404.0,27761.0,0.0,1364.0,1570.0,0,0,0,0,0,2,0.0,89362.0,8.0,58.0,233.0,569.0,653.0,0,0,0,0,0,0,0,0,0.0,354.0,0.0,83.0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2238,85,210,317,7,1,5077,41122,17,27,420.0,677.0,133.0,1.0,538.0,772.0,229.0,0.0,294.0,386.0,69715.0,57406.0,33046.0,29866.0,10900.0,12763.0,20022.0,26220.0,25865.0,27403.0,68.0,29739.0,32491.0,15896.0,28137.0,2.0,0,0,0,0,78,118,53482.0,68346.0,0.0,215.0,656.0,892.0,984.0,0,1,0,0,0,0,0,0,1.0,629.0,500.0,288.0,0,0,0,0,0,0,17,419,26,676,0,47,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1382,85,10,175,9,2,2304,64783,19,1,2357.0,139.0,132.0,50.0,3910.0,482.0,153.0,52.0,2251.0,0.0,57576.0,34987.0,59317.0,40726.0,11301.0,12763.0,47182.0,40381.0,29343.0,27495.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,30,1,39078.0,24874.0,48.0,145.0,7087.0,486.0,565.0,0,0,0,0,0,0,0,0,0.0,5806.0,3219.0,1886.0,0,0,0,0,0,0,19,2356,0,138,0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1584,85,1178,175,10,2,8344,23606,3,1,567.0,166.0,156.0,58.0,3951.0,1.0,178.0,68.0,4580.0,0.0,99384.0,63967.0,29988.0,21713.0,8101.0,30313.0,6386.0,15484.0,14676.0,13661.0,10.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,64729.0,59374.0,51.0,160.0,7457.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6150.0,3258.0,3673.0,0,0,0,0,0,0,3,566,0,165,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2481,85,546,317,2,2,32136,82083,3,1,56.0,12.0,10.0,11.0,152.0,1.0,13.0,13.0,32.0,0.0,18608.0,17442.0,76549.0,75100.0,52226.0,12055.0,54022.0,56477.0,53120.0,50590.0,4273.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,18209.0,7470.0,13.0,10.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,96.0,150.0,31.0,0,0,0,0,0,0,3,55,0,12,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1163,85,11,160,11,2,24710,37460,7,1,172.0,19.0,17.0,18.0,213.0,1.0,20.0,20.0,43.0,0.0,39503.0,44726.0,49760.0,39749.0,2606.0,2.0,2063.0,28700.0,30506.0,25113.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,10,1,52041.0,41402.0,20.0,17.0,160.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,126.0,210.0,42.0,0,0,0,0,0,0,7,171,0,19,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3345,85,1585,317,2,2,36210,74745,3,1,43.0,7.0,5.0,6.0,116.0,1.0,8.0,8.0,23.0,0.0,10418.0,24592.0,69697.0,64742.0,47284.0,7118.0,49770.0,52421.0,51184.0,46029.0,2046.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,4,1,25055.0,14808.0,8.0,5.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,114.0,22.0,0,0,0,0,0,0,3,42,0,7,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2133,85,18,317,7,1,30827,63457,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5392.0,91796.0,0.0,63025.0,27624.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3,3,3109.0,26195.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2457,85,516,317,2,2,26852,71686,3,1,62.0,14.0,12.0,13.0,171.0,1.0,15.0,15.0,34.0,0.0,30162.0,25604.0,68562.0,83541.0,52240.0,33872.0,53958.0,56413.0,53212.0,50604.0,4195.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,26246.0,17970.0,15.0,12.0,111.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,118.0,169.0,33.0,0,0,0,0,0,0,3,61,0,14,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
621,82,9,131,107,1,31376,152,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,93918.0,495.0,0.0,18101.0,3626.0,1.0,1.0,0.0,0.0,0.0,122.0,9987.0,0.0,125.0,152.0,0,0,0,0,0,6,0.0,91148.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4569,85,1465,318,2,2,20490,71116,2,1,25.0,7.0,5.0,6.0,116.0,1.0,8.0,8.0,23.0,0.0,4044.0,11090.0,83643.0,58069.0,51827.0,18813.0,40979.0,62836.0,0.0,50194.0,10624.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,11201.0,18540.0,8.0,5.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,114.0,22.0,0,0,0,0,0,0,2,24,0,7,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1250,85,1265,161,12,2,3132,21386,3,1,37.0,6.0,4.0,5.0,111.0,1.0,7.0,5.0,21.0,0.0,49555.0,66199.0,27698.0,18668.0,5561.0,1.0,4038.0,13266.0,12437.0,11502.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,4,1,66972.0,61690.0,5.0,4.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.0,109.0,20.0,0,0,0,0,0,0,3,36,0,6,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,85,209,68,7,1,615,40769,7,9,230.0,370.0,133.0,1.0,559.0,1068.0,229.0,0.0,4085.0,6107.0,61232.0,43252.0,50531.0,47259.0,26163.0,28908.0,19603.0,42990.0,43431.0,33139.0,79.0,16545.0,10990.0,5616.0,17746.0,5.0,0,0,0,0,30,45,36595.0,45276.0,0.0,215.0,3630.0,8307.0,8558.0,0,1,0,0,0,0,0,0,1.0,3463.0,513.0,3332.0,0,0,0,0,0,0,7,229,8,369,0,39,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4459,85,1340,318,2,2,24193,70175,2,1,31.0,12.0,10.0,11.0,152.0,1.0,13.0,13.0,32.0,0.0,10965.0,11943.0,82790.0,54604.0,49396.0,19574.0,39322.0,61231.0,0.0,48104.0,9016.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,12055.0,19481.0,13.0,10.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,119.0,150.0,31.0,0,0,0,0,0,0,2,30,0,12,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2773,85,902,317,2,2,13226,78077,3,1,43.0,7.0,5.0,6.0,116.0,1.0,8.0,8.0,23.0,0.0,9280.0,21145.0,73029.0,67185.0,49956.0,11622.0,52655.0,55277.0,50440.0,48662.0,4543.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,4,1,21729.0,11476.0,8.0,5.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,114.0,22.0,0,0,0,0,0,0,3,42,0,7,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1162,85,0,159,0,0,374,56070,21,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41250.0,52827.0,33988.0,12044.0,1.0,36195.0,29928.0,25471.0,27730.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,49710.0,33514.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3479,85,120,318,2,2,30002,67949,2,1,25.0,7.0,5.0,6.0,116.0,1.0,8.0,8.0,23.0,0.0,5429.0,14151.0,80578.0,55218.0,47894.0,17395.0,38245.0,60181.0,0.0,46635.0,7967.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,14267.0,21707.0,8.0,5.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,114.0,22.0,0,0,0,0,0,0,2,24,0,7,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3281,85,1507,317,2,2,34937,83830,3,1,81.0,22.0,20.0,21.0,229.0,1.0,23.0,23.0,48.0,0.0,31010.0,15786.0,78190.0,80556.0,54203.0,13343.0,55572.0,57880.0,54982.0,52529.0,5649.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,16570.0,5723.0,23.0,20.0,183.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,213.0,225.0,47.0,0,0,0,0,0,0,3,80,0,22,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2236,85,208,317,7,1,22961,34483,1,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,47071.0,51744.0,30893.0,45681.0,21982.0,1.0,1.0,0.0,0.0,0.0,26437.0,22526.0,0.0,27214.0,14978.0,1,0,0,0,3,11,36828.0,51963.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,91,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4762,191,0,283,0,0,23204,67118,25,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36171.0,58146.0,51370.0,40484.0,2.0,49565.0,36868.0,36720.0,41907.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,41439.0,22566.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1632,85,1364,175,9,2,1665,86799,21,1,1113.0,62.0,47.0,37.0,1329.0,80.0,76.0,40.0,176.0,0.0,38994.0,31159.0,63295.0,61835.0,44169.0,2.0,8.0,45557.0,46724.0,44966.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,33,1,31546.0,2812.0,38.0,78.0,473.0,115.0,119.0,0,0,0,0,0,0,0,0,0.0,471.0,1130.0,172.0,0,0,0,0,0,0,21,1112,0,62,0,0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2895,85,1046,317,2,2,18367,82293,3,1,43.0,7.0,5.0,6.0,116.0,1.0,8.0,8.0,23.0,0.0,7678.0,17232.0,76759.0,73625.0,52170.0,12024.0,54268.0,56718.0,52767.0,50534.0,4570.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,17999.0,7260.0,8.0,5.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,114.0,22.0,0,0,0,0,0,0,3,42,0,7,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2700,85,817,317,2,2,1117,8477,0,2,0.0,40.0,1.0,1.0,1.0,1.0,35.0,8.0,49.0,9.0,73340.0,80802.0,14749.0,0.0,21389.0,4863.0,1.0,1.0,0.0,0.0,0.0,8213.0,13081.0,0.0,8362.0,8471.0,0,0,0,0,0,2,0.0,81678.0,8.0,33.0,150.0,304.0,316.0,0,0,0,0,0,0,0,0,0.0,239.0,0.0,48.0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1290,85,1685,161,12,2,5002,20356,3,1,37.0,6.0,4.0,5.0,111.0,1.0,7.0,5.0,21.0,0.0,50586.0,67236.0,26622.0,17230.0,4351.0,1.0,2956.0,12236.0,11416.0,10492.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,68022.0,62769.0,5.0,4.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.0,109.0,20.0,0,0,0,0,0,0,3,36,0,6,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2408,85,458,317,7,2,34322,41579,24,29,1941.0,2423.0,195.0,11.0,3175.0,3860.0,215.0,2.0,1751.0,1190.0,80131.0,59735.0,32139.0,32347.0,27210.0,19346.0,20917.0,24081.0,29409.0,33401.0,8.0,29922.0,32268.0,16450.0,28903.0,3.0,0,0,0,0,39,51,55430.0,68579.0,2.0,200.0,3951.0,2976.0,3194.0,0,0,0,0,0,0,0,0,1.0,3256.0,2625.0,1484.0,0,0,0,0,0,0,24,1940,28,2422,0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4049,85,871,318,2,2,5945,12340,0,2,0.0,61.0,1.0,1.0,1.0,1.0,59.0,8.0,86.0,43.0,75178.0,76246.0,19210.0,0.0,34440.0,15907.0,1.0,1.0,0.0,0.0,0.0,12139.0,19574.0,0.0,12314.0,12391.0,0,0,0,0,0,2,0.0,76933.0,8.0,58.0,233.0,569.0,653.0,0,0,0,0,0,0,0,0,0.0,354.0,0.0,83.0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,85,15,60,7,1,29102,64754,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4140.0,93023.0,0.0,64427.0,28887.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3,3,1884.0,24903.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3779,85,546,318,2,2,32137,72482,2,1,31.0,12.0,10.0,11.0,152.0,1.0,13.0,13.0,32.0,0.0,10464.0,9736.0,84997.0,57359.0,52194.0,19889.0,41345.0,63200.0,0.0,50558.0,10988.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2,1,9847.0,17174.0,13.0,10.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,119.0,150.0,31.0,0,0,0,0,0,0,2,30,0,12,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2235,85,207,317,7,1,3650,45488,13,20,425.0,568.0,161.0,1.0,895.0,1121.0,229.0,0.0,649.0,2018.0,67524.0,53252.0,40806.0,41716.0,37536.0,2.0,24879.0,33354.0,39594.0,39331.0,44.0,21685.0,2457.0,7614.0,20213.0,1.0,0,0,0,0,59,93,46568.0,56822.0,0.0,215.0,1385.0,1613.0,1789.0,0,1,0,0,0,0,0,0,1.0,1146.0,786.0,546.0,0,0,0,0,0,0,13,424,19,567,0,48,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2247,85,217,317,7,1,17475,90012,3,5,2.0,35.0,2.0,1.0,19.0,12.0,41.0,0.0,10.0,22.0,384.0,972.0,93507.0,88829.0,59409.0,31611.0,53085.0,66744.0,60575.0,59460.0,13761.0,34235.0,21017.0,20605.0,32675.0,2965.0,0,0,0,0,11,28,740.0,2265.0,0.0,40.0,15.0,316.0,329.0,0,0,0,0,1,0,0,0,1.0,10.0,18.0,9.0,0,0,0,0,0,0,3,2,4,35,0,91,2,0,131.0,133.0,136.0,337.0,2488.0,852.0,2661.0,2107.0,0
1205,85,692,161,12,2,22681,17084,3,1,37.0,6.0,4.0,5.0,111.0,1.0,7.0,5.0,21.0,0.0,53394.0,70576.0,23059.0,12594.0,77339.0,1.0,63149.0,8827.0,8012.0,7082.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,71417.0,66431.0,5.0,4.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.0,109.0,20.0,0,0,0,0,0,0,3,36,0,6,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2239,192,9,131,108,1,69,4093,4,5,1368.0,233.0,199.0,1.0,3965.0,4714.0,229.0,0.0,261.0,5973.0,107026.0,92990.0,1326.0,2151.0,75056.0,28908.0,62584.0,845.0,603.0,745.0,5.0,437.0,3645.0,449.0,338.0,32.0,0,0,0,0,14,20,80097.0,90133.0,0.0,215.0,7450.0,8720.0,8985.0,0,0,0,0,1,0,0,0,1.0,6090.0,3272.0,257.0,0,0,0,0,0,0,4,1367,4,232,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1187,85,488,161,12,2,16605,20840,3,1,34.0,5.0,3.0,4.0,108.0,1.0,6.0,4.0,19.0,0.0,47279.0,66746.0,27136.0,17912.0,4929.0,2.0,3487.0,12740.0,11892.0,10973.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,4,1,67526.0,62262.0,4.0,3.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,39.0,106.0,18.0,0,0,0,0,0,0,3,33,0,5,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
